user_id,activity_id,rating,comments,interest_level,organization_role
1033,21,1,User 1033 feedback for activity 21.,High,Organizer
1033,22,5,User 1033 feedback for activity 22.,Medium,Host
1033,23,4,User 1033 feedback for activity 23.,High,Host
1033,24,1,User 1033 feedback for activity 24.,High,Organizer
1033,25,4,User 1033 feedback for activity 25.,Medium,Host
1033,26,4,User 1033 feedback for activity 26.,Low,Host
1033,27,4,User 1033 feedback for activity 27.,Low,Organizer
1033,28,3,User 1033 feedback for activity 28.,Low,Organizer
1033,29,3,User 1033 feedback for activity 29.,High,Host
1033,30,1,User 1033 feedback for activity 30.,High,Host
1033,31,4,User 1033 feedback for activity 31.,Low,Host
1033,32,1,User 1033 feedback for activity 32.,Low,Organizer
1033,33,3,User 1033 feedback for activity 33.,Low,Host
1033,34,5,User 1033 feedback for activity 34.,High,Organizer
1033,35,4,User 1033 feedback for activity 35.,Low,Organizer
1033,36,3,User 1033 feedback for activity 36.,Low,Host
1033,37,1,User 1033 feedback for activity 37.,Medium,Host
1033,38,5,User 1033 feedback for activity 38.,High,Organizer
1033,39,1,User 1033 feedback for activity 39.,Medium,Organizer
1033,40,1,User 1033 feedback for activity 40.,Low,Host
1033,41,2,User 1033 feedback for activity 41.,Low,Host
1033,42,2,User 1033 feedback for activity 42.,Low,Host
1033,43,1,User 1033 feedback for activity 43.,Low,Organizer
1033,44,3,User 1033 feedback for activity 44.,High,Host
1033,45,2,User 1033 feedback for activity 45.,Low,Host
1033,46,2,User 1033 feedback for activity 46.,High,Organizer
1033,47,1,User 1033 feedback for activity 47.,High,Host
1033,48,5,User 1033 feedback for activity 48.,Medium,Organizer
1033,49,5,User 1033 feedback for activity 49.,High,Organizer
1033,50,1,User 1033 feedback for activity 50.,High,Organizer
1033,51,1,User 1033 feedback for activity 51.,Low,Organizer
1033,52,5,User 1033 feedback for activity 52.,Medium,Host
1033,53,5,User 1033 feedback for activity 53.,Medium,Organizer
1033,54,5,User 1033 feedback for activity 54.,Medium,Host
1033,55,1,User 1033 feedback for activity 55.,Low,Host
1033,56,2,User 1033 feedback for activity 56.,High,Host
1033,57,2,User 1033 feedback for activity 57.,Medium,Host
1033,58,2,User 1033 feedback for activity 58.,Low,Host
1033,59,5,User 1033 feedback for activity 59.,Medium,Organizer
1033,60,2,User 1033 feedback for activity 60.,Low,Organizer
1033,61,1,User 1033 feedback for activity 61.,Low,Organizer
1033,62,3,User 1033 feedback for activity 62.,Medium,Host
1033,63,4,User 1033 feedback for activity 63.,Medium,Host
1033,64,3,User 1033 feedback for activity 64.,Low,Organizer
1033,65,2,User 1033 feedback for activity 65.,Low,Host
1033,66,1,User 1033 feedback for activity 66.,Low,Organizer
1033,67,2,User 1033 feedback for activity 67.,Low,Organizer
1033,68,5,User 1033 feedback for activity 68.,Low,Host
1033,69,4,User 1033 feedback for activity 69.,High,Organizer
1033,70,4,User 1033 feedback for activity 70.,Medium,Host
1033,71,5,User 1033 feedback for activity 71.,High,Host
1033,72,3,User 1033 feedback for activity 72.,High,Host
1033,73,5,User 1033 feedback for activity 73.,Medium,Host
1033,74,3,User 1033 feedback for activity 74.,Low,Host
1033,75,3,User 1033 feedback for activity 75.,Medium,Organizer
1033,76,2,User 1033 feedback for activity 76.,High,Organizer
1033,77,1,User 1033 feedback for activity 77.,High,Organizer
1033,78,2,User 1033 feedback for activity 78.,Medium,Host
1033,79,1,User 1033 feedback for activity 79.,High,Organizer
1033,80,5,User 1033 feedback for activity 80.,Medium,Host
1033,81,5,User 1033 feedback for activity 81.,Medium,Organizer
1033,82,5,User 1033 feedback for activity 82.,Medium,Host
1033,83,1,User 1033 feedback for activity 83.,High,Organizer
1033,84,4,User 1033 feedback for activity 84.,High,Organizer
1033,85,5,User 1033 feedback for activity 85.,Low,Organizer
1033,86,4,User 1033 feedback for activity 86.,Low,Host
1033,87,3,User 1033 feedback for activity 87.,High,Host
1033,88,2,User 1033 feedback for activity 88.,High,Organizer
1033,89,5,User 1033 feedback for activity 89.,Low,Organizer
1033,90,1,User 1033 feedback for activity 90.,Low,Organizer
1033,91,2,User 1033 feedback for activity 91.,Low,Organizer
1033,92,4,User 1033 feedback for activity 92.,High,Organizer
1033,93,3,User 1033 feedback for activity 93.,Medium,Organizer
1033,94,3,User 1033 feedback for activity 94.,Medium,Host
1033,95,3,User 1033 feedback for activity 95.,Low,Host
1033,96,3,User 1033 feedback for activity 96.,Medium,Organizer
1033,97,1,User 1033 feedback for activity 97.,Low,Host
1033,98,1,User 1033 feedback for activity 98.,Low,Host
1033,99,1,User 1033 feedback for activity 99.,High,Host
1033,100,1,User 1033 feedback for activity 100.,Low,Organizer
1034,1,5,User 1034 feedback for activity 1.,Medium,Host
1034,2,4,User 1034 feedback for activity 2.,Low,Host
1034,3,4,User 1034 feedback for activity 3.,Medium,Host
1034,4,4,User 1034 feedback for activity 4.,High,Host
1034,5,1,User 1034 feedback for activity 5.,Low,Organizer
1034,6,5,User 1034 feedback for activity 6.,Low,Organizer
1034,7,2,User 1034 feedback for activity 7.,Low,Host
1034,8,5,User 1034 feedback for activity 8.,Medium,Host
1034,9,5,User 1034 feedback for activity 9.,High,Host
1034,10,1,User 1034 feedback for activity 10.,Medium,Host
1034,11,5,User 1034 feedback for activity 11.,Medium,Host
1034,12,4,User 1034 feedback for activity 12.,Medium,Organizer
1034,13,2,User 1034 feedback for activity 13.,Medium,Host
1034,14,3,User 1034 feedback for activity 14.,Low,Host
1034,15,5,User 1034 feedback for activity 15.,High,Organizer
1034,16,3,User 1034 feedback for activity 16.,Medium,Organizer
1034,17,3,User 1034 feedback for activity 17.,High,Host
1034,18,5,User 1034 feedback for activity 18.,Medium,Host
1034,19,3,User 1034 feedback for activity 19.,Low,Host
1034,20,4,User 1034 feedback for activity 20.,Low,Organizer
1034,21,1,User 1034 feedback for activity 21.,Medium,Host
1034,22,5,User 1034 feedback for activity 22.,Medium,Organizer
1034,23,3,User 1034 feedback for activity 23.,Medium,Host
1034,24,1,User 1034 feedback for activity 24.,Medium,Host
1034,25,4,User 1034 feedback for activity 25.,Medium,Host
1034,26,1,User 1034 feedback for activity 26.,Medium,Organizer
1034,27,2,User 1034 feedback for activity 27.,High,Host
1034,28,4,User 1034 feedback for activity 28.,High,Organizer
1034,29,1,User 1034 feedback for activity 29.,High,Organizer
1034,30,2,User 1034 feedback for activity 30.,Medium,Organizer
1034,31,3,User 1034 feedback for activity 31.,Medium,Organizer
1034,32,4,User 1034 feedback for activity 32.,High,Organizer
1034,33,1,User 1034 feedback for activity 33.,Medium,Organizer
1034,34,2,User 1034 feedback for activity 34.,High,Organizer
1034,35,4,User 1034 feedback for activity 35.,High,Organizer
1034,36,2,User 1034 feedback for activity 36.,High,Host
1034,37,3,User 1034 feedback for activity 37.,High,Host
1034,38,4,User 1034 feedback for activity 38.,Medium,Organizer
1034,39,1,User 1034 feedback for activity 39.,High,Host
1034,40,4,User 1034 feedback for activity 40.,Low,Organizer
1034,41,1,User 1034 feedback for activity 41.,Medium,Organizer
1034,42,5,User 1034 feedback for activity 42.,Medium,Host
1034,43,3,User 1034 feedback for activity 43.,Medium,Organizer
1034,44,2,User 1034 feedback for activity 44.,High,Host
1034,45,1,User 1034 feedback for activity 45.,High,Host
1034,46,3,User 1034 feedback for activity 46.,Low,Host
1034,47,2,User 1034 feedback for activity 47.,High,Organizer
1034,48,4,User 1034 feedback for activity 48.,Low,Host
1034,49,4,User 1034 feedback for activity 49.,Medium,Organizer
1034,50,3,User 1034 feedback for activity 50.,Medium,Host
1034,51,4,User 1034 feedback for activity 51.,High,Host
1034,52,5,User 1034 feedback for activity 52.,High,Host
1034,53,3,User 1034 feedback for activity 53.,High,Organizer
1034,54,2,User 1034 feedback for activity 54.,Low,Organizer
1034,55,2,User 1034 feedback for activity 55.,Medium,Host
1034,56,5,User 1034 feedback for activity 56.,Low,Host
1034,57,2,User 1034 feedback for activity 57.,Low,Host
1034,58,2,User 1034 feedback for activity 58.,High,Host
1034,59,4,User 1034 feedback for activity 59.,High,Organizer
1034,60,2,User 1034 feedback for activity 60.,High,Organizer
1034,61,1,User 1034 feedback for activity 61.,Low,Host
1034,62,1,User 1034 feedback for activity 62.,High,Organizer
1034,63,4,User 1034 feedback for activity 63.,Low,Organizer
1034,64,2,User 1034 feedback for activity 64.,High,Organizer
1034,65,4,User 1034 feedback for activity 65.,Medium,Host
1034,66,5,User 1034 feedback for activity 66.,Medium,Host
1034,67,3,User 1034 feedback for activity 67.,High,Organizer
1034,68,3,User 1034 feedback for activity 68.,Medium,Organizer
1034,69,4,User 1034 feedback for activity 69.,High,Organizer
1034,70,1,User 1034 feedback for activity 70.,High,Host
1034,71,1,User 1034 feedback for activity 71.,High,Organizer
1034,72,2,User 1034 feedback for activity 72.,Medium,Organizer
1034,73,3,User 1034 feedback for activity 73.,Low,Host
1034,74,4,User 1034 feedback for activity 74.,High,Organizer
1034,75,4,User 1034 feedback for activity 75.,Medium,Organizer
1034,76,3,User 1034 feedback for activity 76.,High,Host
1034,77,1,User 1034 feedback for activity 77.,Low,Host
1034,78,3,User 1034 feedback for activity 78.,Medium,Organizer
1034,79,5,User 1034 feedback for activity 79.,Low,Organizer
1034,80,2,User 1034 feedback for activity 80.,Low,Organizer
1034,81,2,User 1034 feedback for activity 81.,Low,Organizer
1034,82,1,User 1034 feedback for activity 82.,High,Host
1034,83,5,User 1034 feedback for activity 83.,High,Host
1034,84,5,User 1034 feedback for activity 84.,Low,Host
1034,85,2,User 1034 feedback for activity 85.,Low,Organizer
1034,86,1,User 1034 feedback for activity 86.,High,Organizer
1034,87,3,User 1034 feedback for activity 87.,Low,Organizer
1034,88,2,User 1034 feedback for activity 88.,Low,Host
1034,89,1,User 1034 feedback for activity 89.,High,Host
1034,90,4,User 1034 feedback for activity 90.,Low,Organizer
1034,91,5,User 1034 feedback for activity 91.,Medium,Organizer
1034,92,4,User 1034 feedback for activity 92.,Low,Host
1034,93,4,User 1034 feedback for activity 93.,High,Organizer
1034,94,4,User 1034 feedback for activity 94.,Low,Host
1034,95,2,User 1034 feedback for activity 95.,Low,Organizer
1034,96,2,User 1034 feedback for activity 96.,Medium,Host
1034,97,5,User 1034 feedback for activity 97.,High,Host
1034,98,4,User 1034 feedback for activity 98.,Medium,Host
1034,99,2,User 1034 feedback for activity 99.,Medium,Organizer
1034,100,5,User 1034 feedback for activity 100.,Medium,Organizer
1035,1,5,User 1035 feedback for activity 1.,Medium,Host
1035,2,2,User 1035 feedback for activity 2.,High,Host
1035,3,5,User 1035 feedback for activity 3.,High,Host
1035,4,5,User 1035 feedback for activity 4.,Medium,Organizer
1035,5,3,User 1035 feedback for activity 5.,High,Organizer
1035,6,3,User 1035 feedback for activity 6.,Low,Host
1035,7,2,User 1035 feedback for activity 7.,High,Host
1035,8,5,User 1035 feedback for activity 8.,High,Organizer
1035,9,1,User 1035 feedback for activity 9.,Low,Host
1035,10,3,User 1035 feedback for activity 10.,High,Organizer
1035,11,1,User 1035 feedback for activity 11.,Low,Host
1035,12,2,User 1035 feedback for activity 12.,Low,Host
1035,13,1,User 1035 feedback for activity 13.,Low,Organizer
1035,14,5,User 1035 feedback for activity 14.,Medium,Organizer
1035,15,1,User 1035 feedback for activity 15.,Low,Organizer
1035,16,2,User 1035 feedback for activity 16.,Medium,Organizer
1035,17,3,User 1035 feedback for activity 17.,High,Host
1035,18,3,User 1035 feedback for activity 18.,High,Organizer
1035,19,2,User 1035 feedback for activity 19.,Medium,Host
1035,20,5,User 1035 feedback for activity 20.,Low,Host
1035,21,4,User 1035 feedback for activity 21.,Low,Organizer
1035,22,5,User 1035 feedback for activity 22.,Low,Host
1035,23,4,User 1035 feedback for activity 23.,High,Organizer
1035,24,3,User 1035 feedback for activity 24.,High,Organizer
1035,25,2,User 1035 feedback for activity 25.,Medium,Host
1035,26,4,User 1035 feedback for activity 26.,Medium,Host
1035,27,4,User 1035 feedback for activity 27.,High,Organizer
1035,28,2,User 1035 feedback for activity 28.,Medium,Host
1035,29,2,User 1035 feedback for activity 29.,High,Organizer
1035,30,2,User 1035 feedback for activity 30.,Low,Organizer
1035,31,1,User 1035 feedback for activity 31.,Medium,Host
1035,32,2,User 1035 feedback for activity 32.,Medium,Host
1035,33,1,User 1035 feedback for activity 33.,High,Host
1035,34,4,User 1035 feedback for activity 34.,High,Organizer
1035,35,4,User 1035 feedback for activity 35.,High,Host
1035,36,1,User 1035 feedback for activity 36.,Low,Host
1035,37,4,User 1035 feedback for activity 37.,Medium,Host
1035,38,1,User 1035 feedback for activity 38.,High,Host
1035,39,2,User 1035 feedback for activity 39.,High,Host
1035,40,3,User 1035 feedback for activity 40.,High,Host
1035,41,1,User 1035 feedback for activity 41.,High,Organizer
1035,42,1,User 1035 feedback for activity 42.,High,Host
1035,43,4,User 1035 feedback for activity 43.,Low,Organizer
1035,44,2,User 1035 feedback for activity 44.,Medium,Organizer
1035,45,4,User 1035 feedback for activity 45.,High,Host
1035,46,1,User 1035 feedback for activity 46.,Low,Organizer
1035,47,5,User 1035 feedback for activity 47.,High,Host
1035,48,1,User 1035 feedback for activity 48.,High,Organizer
1035,49,1,User 1035 feedback for activity 49.,Low,Organizer
1035,50,2,User 1035 feedback for activity 50.,High,Host
1035,51,1,User 1035 feedback for activity 51.,High,Organizer
1035,52,4,User 1035 feedback for activity 52.,High,Organizer
1035,53,3,User 1035 feedback for activity 53.,High,Organizer
1035,54,1,User 1035 feedback for activity 54.,Medium,Host
1035,55,1,User 1035 feedback for activity 55.,High,Host
1035,56,3,User 1035 feedback for activity 56.,Medium,Host
1035,57,5,User 1035 feedback for activity 57.,Medium,Host
1035,58,3,User 1035 feedback for activity 58.,High,Host
1035,59,5,User 1035 feedback for activity 59.,High,Host
1035,60,4,User 1035 feedback for activity 60.,Low,Organizer
1035,61,5,User 1035 feedback for activity 61.,High,Organizer
1035,62,2,User 1035 feedback for activity 62.,Low,Organizer
1035,63,5,User 1035 feedback for activity 63.,Medium,Organizer
1035,64,1,User 1035 feedback for activity 64.,Medium,Organizer
1035,65,3,User 1035 feedback for activity 65.,Medium,Host
1035,66,1,User 1035 feedback for activity 66.,High,Host
1035,67,3,User 1035 feedback for activity 67.,High,Organizer
1035,68,4,User 1035 feedback for activity 68.,Low,Organizer
1035,69,1,User 1035 feedback for activity 69.,High,Organizer
1035,70,3,User 1035 feedback for activity 70.,High,Host
1035,71,3,User 1035 feedback for activity 71.,High,Host
1035,72,4,User 1035 feedback for activity 72.,Medium,Organizer
1035,73,4,User 1035 feedback for activity 73.,Medium,Organizer
1035,74,4,User 1035 feedback for activity 74.,Low,Organizer
1035,75,2,User 1035 feedback for activity 75.,Low,Host
1035,76,4,User 1035 feedback for activity 76.,Medium,Organizer
1035,77,5,User 1035 feedback for activity 77.,Low,Organizer
1035,78,5,User 1035 feedback for activity 78.,Low,Host
1035,79,4,User 1035 feedback for activity 79.,High,Organizer
1035,80,5,User 1035 feedback for activity 80.,Low,Host
1035,81,1,User 1035 feedback for activity 81.,High,Organizer
1035,82,1,User 1035 feedback for activity 82.,High,Host
1035,83,3,User 1035 feedback for activity 83.,Low,Organizer
1035,84,2,User 1035 feedback for activity 84.,High,Host
1035,85,3,User 1035 feedback for activity 85.,Medium,Host
1035,86,3,User 1035 feedback for activity 86.,Medium,Host
1035,87,5,User 1035 feedback for activity 87.,Medium,Host
1035,88,2,User 1035 feedback for activity 88.,High,Host
1035,89,2,User 1035 feedback for activity 89.,High,Host
1035,90,4,User 1035 feedback for activity 90.,Low,Host
1035,91,4,User 1035 feedback for activity 91.,Medium,Host
1035,92,1,User 1035 feedback for activity 92.,Low,Host
1035,93,4,User 1035 feedback for activity 93.,Low,Host
1035,94,1,User 1035 feedback for activity 94.,High,Organizer
1035,95,2,User 1035 feedback for activity 95.,High,Host
